#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C2E21_1772	C2E21_1051	3076.A0A2P6U0R3	3076.A0A2P6U343	0.065	0	0	0	0.046	0	0.866	0.084	0.875
C2E21_1772	C2E21_0679	3076.A0A2P6U0R3	3076.A0A2P6U3T0	0	0	0	0	0.060	0.051	0.867	0.086	0.877
C2E21_1772	C2E21_0056	3076.A0A2P6U0R3	3076.A0A2P6U4N8	0	0	0	0	0.060	0.051	0.868	0.086	0.877
C2E21_1772	C2E21_1363	3076.A0A2P6U0R3	3076.A0A2P6U1C5	0.086	0	0	0	0	0	0.868	0.117	0.884
C2E21_1772	C2E21_1316	3076.A0A2P6U0R3	3076.A0A2P6U3E9	0.086	0	0	0	0.140	0	0.879	0.115	0.904
C2E21_1772	C2E21_0959	3076.A0A2P6U0R3	3076.A0A2P6U1K2	0	0	0	0	0.340	0.063	0.866	0.115	0.916
C2E21_1772	C2E21_1345	3076.A0A2P6U0R3	3076.A0A2P6U110	0.044	0	0	0	0.256	0	0.879	0.158	0.917
C2E21_1772	C2E21_0765	3076.A0A2P6U0R3	3076.A0A2P6U2S7	0.081	0	0	0	0.403	0.096	0.803	0.391	0.929
C2E21_1778	C2E21_9106	3076.A0A2P6U011	3076.A0A2P6TCK7	0	0	0	0	0.264	0	0.235	0.116	0.458
C2E21_1778	C2E21_9115	3076.A0A2P6U011	3076.A0A2P6TCP5	0	0	0	0	0	0	0	0.564	0.564
C2E21_1778	C2E21_8932	3076.A0A2P6U011	3076.A0A2P6TD11	0	0	0	0	0	0	0.455	0.122	0.501
C2E21_1778	C2E21_8851	3076.A0A2P6U011	3076.A0A2P6TD88	0.152	0	0	0	0.046	0.140	0.866	0.303	0.923
C2E21_1778	C2E21_8850	3076.A0A2P6U011	3076.A0A2P6TDE1	0.152	0	0	0	0.046	0.140	0.866	0.544	0.949
C2E21_1778	C2E21_8768	3076.A0A2P6U011	3076.A0A2P6TDF9	0.084	0	0	0	0	0	0.488	0.111	0.546
C2E21_1778	C2E21_8852	3076.A0A2P6U011	3076.A0A2P6TDL4	0.152	0	0	0	0.046	0.140	0.866	0.303	0.923
C2E21_1778	C2E21_8860	3076.A0A2P6U011	3076.A0A2P6TDQ5	0.115	0	0	0	0.103	0	0.577	0.226	0.705
C2E21_1778	C2E21_8434	3076.A0A2P6U011	3076.A0A2P6TEJ6	0.126	0	0	0	0.055	0	0.226	0.261	0.464
C2E21_1778	C2E21_8023	3076.A0A2P6U011	3076.A0A2P6TFJ4	0.130	0	0	0	0	0	0.636	0	0.669
C2E21_1778	C2E21_7869	3076.A0A2P6U011	3076.A0A2P6TG63	0.086	0	0	0	0.088	0.116	0.500	0.042	0.582
C2E21_1778	C2E21_7674	3076.A0A2P6U011	3076.A0A2P6TH34	0	0	0	0	0.264	0	0.235	0.116	0.458
C2E21_1778	C2E21_7582	3076.A0A2P6U011	3076.A0A2P6TH58	0	0	0	0	0.264	0	0.235	0.116	0.458
C2E21_1778	C2E21_7485	3076.A0A2P6U011	3076.A0A2P6TI18	0.092	0	0	0	0	0	0.494	0.074	0.537
C2E21_1778	C2E21_6845	3076.A0A2P6U011	3076.A0A2P6TJZ5	0.080	0	0	0	0.109	0	0.471	0.104	0.559
C2E21_1778	C2E21_6843	3076.A0A2P6U011	3076.A0A2P6TK81	0.085	0	0	0	0	0	0.415	0	0.441
C2E21_1778	C2E21_6288	3076.A0A2P6U011	3076.A0A2P6TKL5	0.126	0	0	0	0.055	0	0.226	0.261	0.464
C2E21_1778	LIP1P	3076.A0A2P6U011	3076.A0A2P6TLT1	0.072	0	0	0	0.108	0	0.283	0.138	0.419
C2E21_1778	C2E21_5878	3076.A0A2P6U011	3076.A0A2P6TMI1	0.084	0	0	0	0	0	0.488	0.294	0.639
C2E21_1778	C2E21_5980	3076.A0A2P6U011	3076.A0A2P6TMU5	0.140	0	0	0	0.068	0	0.636	0.310	0.771
C2E21_1778	C2E21_5295	3076.A0A2P6U011	3076.A0A2P6TPN3	0	0	0	0	0.069	0.124	0.455	0.246	0.620
C2E21_1778	C2E21_4725	3076.A0A2P6U011	3076.A0A2P6TR90	0	0	0	0	0.055	0	0.455	0	0.462
C2E21_1778	C2E21_4076	3076.A0A2P6U011	3076.A0A2P6TSA6	0.147	0	0	0	0	0	0.488	0.172	0.606
C2E21_1778	C2E21_4195	3076.A0A2P6U011	3076.A0A2P6TSW1	0.092	0	0	0	0	0	0.494	0.074	0.537
C2E21_1778	C2E21_4064	3076.A0A2P6U011	3076.A0A2P6TSY8	0.072	0	0	0	0.108	0	0.283	0.138	0.419
C2E21_1778	C2E21_4383	3076.A0A2P6U011	3076.A0A2P6TT87	0	0	0	0	0	0	0	0.564	0.564
C2E21_1778	C2E21_4370	3076.A0A2P6U011	3076.A0A2P6TTJ8	0.078	0	0	0	0	0	0.577	0	0.593
C2E21_1778	C2E21_3575	3076.A0A2P6U011	3076.A0A2P6TU20	0.115	0	0	0	0	0	0.299	0.216	0.471
C2E21_1778	C2E21_3355	3076.A0A2P6U011	3076.A0A2P6TUL0	0.086	0	0	0	0.088	0.116	0.500	0.042	0.582
C2E21_1778	C2E21_3438	3076.A0A2P6U011	3076.A0A2P6TUL8	0.115	0	0	0	0.289	0	0.499	0.203	0.715
C2E21_1778	C2E21_3552	3076.A0A2P6U011	3076.A0A2P6TV24	0.115	0	0	0	0	0	0.299	0.221	0.474
C2E21_1778	C2E21_3755	3076.A0A2P6U011	3076.A0A2P6TVI6	0.076	0	0	0	0.043	0	0.455	0.158	0.539
C2E21_1778	C2E21_3022	3076.A0A2P6U011	3076.A0A2P6TVP1	0.080	0	0	0	0.109	0	0.471	0.104	0.559
C2E21_1778	C2E21_3051	3076.A0A2P6U011	3076.A0A2P6TW68	0.115	0	0	0	0.289	0	0.499	0.203	0.715
C2E21_1778	C2E21_2910	3076.A0A2P6U011	3076.A0A2P6TWL1	0.086	0	0	0	0.088	0.116	0.500	0.042	0.582
C2E21_1778	C2E21_2675	3076.A0A2P6U011	3076.A0A2P6TZ22	0.140	0	0	0	0.095	0.058	0.455	0.047	0.549
C2E21_1778	C2E21_1847	3076.A0A2P6U011	3076.A0A2P6TZU6	0.080	0	0	0	0.109	0	0.471	0.184	0.598
C2E21_1778	C2E21_1423	3076.A0A2P6U011	3076.A0A2P6U1A5	0	0	0	0	0.264	0	0.235	0.116	0.458
C2E21_1778	C2E21_1931	3076.A0A2P6U011	3076.A0A2P6U0M9	0.115	0	0	0	0	0	0.299	0.216	0.471
C2E21_1778	C2E21_0304	3076.A0A2P6U011	3076.A0A2P6U573	0.115	0	0	0	0	0	0.299	0.221	0.474
C2E21_1778	C2E21_2019	3076.A0A2P6U011	3076.A0A2P6U0I9	0.084	0	0	0	0	0	0.488	0.111	0.546
C2E21_1778	C2E21_1145	3076.A0A2P6U011	3076.A0A2P6U326	0.055	0	0	0	0.143	0	0.495	0.048	0.558
C2E21_1778	C2E21_1140	3076.A0A2P6U011	3076.A0A2P6U1P2	0.055	0	0	0	0.143	0	0.495	0.048	0.558
C2E21_1778	C2E21_1399	3076.A0A2P6U011	3076.A0A2P6U0Q3	0	0	0	0	0.045	0	0.647	0.045	0.649
C2E21_1778	C2E21_0877	3076.A0A2P6U011	3076.A0A2P6U3E8	0.115	0	0	0	0.103	0	0.577	0.226	0.705
C2E21_1787	C2E21_8876	3076.A0A2P6U193	3076.A0A2P6TDG0	0.062	0	0	0	0	0.111	0.415	0.071	0.486
C2E21_1787	C2E21_8733	3076.A0A2P6U193	3076.A0A2P6TDL8	0.095	0	0	0	0.193	0	0.171	0.135	0.406
C2E21_1787	C2E21_7959	3076.A0A2P6U193	3076.A0A2P6TG08	0	0	0	0	0.044	0.114	0.549	0.190	0.649
C2E21_1787	C2E21_7428	3076.A0A2P6U193	3076.A0A2P6THN2	0.095	0	0	0	0.193	0	0.171	0.135	0.406
C2E21_1787	C2E21_7099	3076.A0A2P6U193	3076.A0A2P6TJD3	0.117	0	0	0	0.091	0	0.710	0.074	0.755
C2E21_1787	C2E21_6829	3076.A0A2P6U193	3076.A0A2P6TJU6	0.117	0	0	0	0.091	0	0.888	0.074	0.905
C2E21_1787	C2E21_6456	3076.A0A2P6U193	3076.A0A2P6TKM6	0.062	0	0	0	0	0.111	0.415	0.071	0.486
C2E21_1787	C2E21_4472	3076.A0A2P6U193	3076.A0A2P6TRP3	0.055	0	0	0	0.091	0	0.885	0	0.892
C2E21_1787	C2E21_2927	3076.A0A2P6U193	3076.A0A2P6TVP5	0.062	0	0	0	0	0.111	0.415	0.071	0.486
C2E21_1787	C2E21_2816	3076.A0A2P6U193	3076.A0A2P6TW01	0.074	0	0	0	0.137	0	0.282	0.084	0.404
C2E21_1787	C2E21_3231	3076.A0A2P6U193	3076.A0A2P6TX09	0	0	0	0	0	0	0.866	0.078	0.871
C2E21_1787	C2E21_2753	3076.A0A2P6U193	3076.A0A2P6TX31	0	0	0	0	0	0	0.866	0.078	0.871
C2E21_1787	C2E21_2539	3076.A0A2P6U193	3076.A0A2P6TXH4	0	0	0	0	0	0	0.494	0.103	0.526
C2E21_1787	C2E21_1806	3076.A0A2P6U193	3076.A0A2P6TZH8	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1787	C2E21_1391	3076.A0A2P6U193	3076.A0A2P6TZW8	0	0	0	0	0	0	0.866	0.078	0.871
C2E21_1787	C2E21_0259	3076.A0A2P6U193	3076.A0A2P6U3Z0	0.062	0	0	0	0	0.111	0.415	0.071	0.486
C2E21_1789	C2E21_9360	3076.A0A2P6U0E0	3076.A0A2P6TBN8	0	0	0	0	0	0.210	0.277	0	0.404
C2E21_1789	C2E21_8917	3076.A0A2P6U0E0	3076.A0A2P6TCU2	0	0	0	0	0	0.176	0.306	0.043	0.404
C2E21_1789	C2E21_8851	3076.A0A2P6U0E0	3076.A0A2P6TD88	0	0	0	0	0	0.210	0.277	0	0.404
C2E21_1789	C2E21_8850	3076.A0A2P6U0E0	3076.A0A2P6TDE1	0	0	0	0	0	0.210	0.277	0	0.404
C2E21_1789	C2E21_8852	3076.A0A2P6U0E0	3076.A0A2P6TDL4	0	0	0	0	0	0.210	0.277	0	0.404
C2E21_1789	C2E21_8779	3076.A0A2P6U0E0	3076.A0A2P6TDN6	0	0	0	0	0.042	0.211	0.562	0	0.640
C2E21_1789	C2E21_8565	3076.A0A2P6U0E0	3076.A0A2P6TE26	0	0	0	0	0	0.176	0.306	0.043	0.404
C2E21_1789	C2E21_4060	3076.A0A2P6U0E0	3076.A0A2P6TTE0	0	0	0	0	0.055	0.482	0	0.156	0.550
C2E21_1789	C2E21_0012	3076.A0A2P6U0E0	3076.A0A2P6U3T2	0	0	0	0	0	0.210	0.277	0	0.404
C2E21_1789	C2E21_1247	3076.A0A2P6U0E0	3076.A0A2P6U2Q3	0	0	0	0	0.055	0.482	0	0.156	0.550
C2E21_1792	C2E21_9189	3076.A0A2P6U0G1	3076.A0A2P6TC17	0	0	0	0	0	0	0.638	0.053	0.642
C2E21_1792	C2E21_9180	3076.A0A2P6U0G1	3076.A0A2P6TCC0	0.047	0	0	0	0	0	0.413	0.059	0.427
C2E21_1792	C2E21_8401	3076.A0A2P6U0G1	3076.A0A2P6TEJ1	0	0	0	0	0.046	0.213	0.336	0.043	0.459
C2E21_1792	C2E21_8434	3076.A0A2P6U0G1	3076.A0A2P6TEJ6	0	0	0	0	0	0.130	0.876	0.235	0.910
C2E21_1792	C2E21_7558	3076.A0A2P6U0G1	3076.A0A2P6TGZ4	0.047	0	0	0	0	0	0.413	0.059	0.427
C2E21_1792	C2E21_7298	3076.A0A2P6U0G1	3076.A0A2P6THR7	0	0	0	0	0.046	0.213	0.336	0.043	0.459
C2E21_1792	C2E21_7080	3076.A0A2P6U0G1	3076.A0A2P6TIY7	0	0	0	0	0.046	0.214	0.336	0.097	0.490
C2E21_1792	C2E21_6288	3076.A0A2P6U0G1	3076.A0A2P6TKL5	0	0	0	0	0	0.130	0.876	0.235	0.910
C2E21_1792	C2E21_3773	3076.A0A2P6U0G1	3076.A0A2P6TVB6	0.130	0	0	0	0.071	0.453	0.655	0.354	0.883
C2E21_1792	C2E21_2892	3076.A0A2P6U0G1	3076.A0A2P6TWE9	0	0	0	0	0	0	0.611	0.211	0.679
C2E21_1792	C2E21_2096	3076.A0A2P6U0G1	3076.A0A2P6TY64	0	0	0	0	0	0.213	0.333	0	0.452
C2E21_1792	C2E21_0139	3076.A0A2P6U0G1	3076.A0A2P6U556	0.130	0	0	0	0.071	0.453	0.655	0.354	0.883
C2E21_1795	C2E21_9273	3076.A0A2P6U0E4	3076.A0A2P6TBQ8	0.115	0	0	0	0.146	0.063	0.577	0.226	0.725
C2E21_1795	C2E21_6009	3076.A0A2P6U0E4	3076.A0A2P6TLZ8	0.115	0	0	0	0.146	0.063	0.884	0.284	0.930
C2E21_1795	C2E21_5980	3076.A0A2P6U0E4	3076.A0A2P6TMU5	0.140	0	0	0	0.356	0	0	0	0.422
C2E21_1795	C2E21_5443	3076.A0A2P6U0E4	3076.A0A2P6TNW7	0.087	0	0	0	0.115	0	0.866	0.156	0.896
C2E21_1795	C2E21_0556	3076.A0A2P6U0E4	3076.A0A2P6U3T5	0.140	0	0	0	0.146	0	0	0.310	0.448
C2E21_1797	C2E21_8797	3076.A0A2P6U0P3	3076.A0A2P6TDD1	0.068	0	0	0	0.232	0	0.310	0.074	0.481
C2E21_1797	C2E21_8381	3076.A0A2P6U0P3	3076.A0A2P6TEC2	0	0	0	0	0	0.112	0.412	0.062	0.467
C2E21_1797	C2E21_8434	3076.A0A2P6U0P3	3076.A0A2P6TEJ6	0.076	0	0	0	0.046	0.109	0.885	0.114	0.905
C2E21_1797	C2E21_7982	3076.A0A2P6U0P3	3076.A0A2P6TFX0	0	0	0	0	0	0.112	0.412	0.062	0.467
C2E21_1797	C2E21_7738	3076.A0A2P6U0P3	3076.A0A2P6TGJ3	0	0	0	0	0.042	0.212	0.274	0.104	0.443
C2E21_1797	C2E21_6607	3076.A0A2P6U0P3	3076.A0A2P6TJP6	0	0	0	0	0.113	0.213	0.192	0.074	0.407
C2E21_1797	C2E21_6288	3076.A0A2P6U0P3	3076.A0A2P6TKL5	0.076	0	0	0	0.046	0.109	0.885	0.114	0.905
C2E21_1797	C2E21_6027	3076.A0A2P6U0P3	3076.A0A2P6TM47	0	0	0	0	0	0.140	0.870	0	0.883
C2E21_1797	C2E21_6000	3076.A0A2P6U0P3	3076.A0A2P6TMT4	0	0	0	0	0.078	0.214	0.209	0.118	0.426
C2E21_1797	C2E21_5419	3076.A0A2P6U0P3	3076.A0A2P6TN78	0	0	0	0	0.078	0.214	0.209	0.118	0.426
C2E21_1797	C2E21_5364	3076.A0A2P6U0P3	3076.A0A2P6TPB0	0	0	0	0.616	0.107	0.214	0.866	0.114	0.905
C2E21_1797	C2E21_4575	3076.A0A2P6U0P3	3076.A0A2P6TQT8	0	0	0	0	0	0	0.397	0.095	0.430
C2E21_1797	C2E21_3393	3076.A0A2P6U0P3	3076.A0A2P6TUK0	0	0	0	0	0	0.140	0.870	0	0.883
C2E21_1797	C2E21_2729	3076.A0A2P6U0P3	3076.A0A2P6TWV1	0	0	0.126	0.668	0.107	0.214	0.884	0.114	0.925
C2E21_1797	C2E21_2197	3076.A0A2P6U0P3	3076.A0A2P6TXE2	0	0	0	0	0.113	0.213	0.192	0.074	0.407
C2E21_1797	C2E21_2546	3076.A0A2P6U0P3	3076.A0A2P6TYP3	0	0	0	0.580	0.113	0.213	0.192	0.074	0.407
C2E21_1797	C2E21_2120	3076.A0A2P6U0P3	3076.A0A2P6TZC6	0	0	0.117	0.627	0.107	0.214	0.885	0.114	0.925
C2E21_1797	C2E21_0109	3076.A0A2P6U0P3	3076.A0A2P6U5P9	0	0	0	0	0.042	0.214	0.923	0.233	0.949
C2E21_1803	C2E21_9563	3076.A0A2P6U0L3	3076.A0A2P6TB31	0.046	0	0	0	0.091	0	0.884	0	0.890
C2E21_1803	C2E21_8841	3076.A0A2P6U0L3	3076.A0A2P6TDP6	0	0	0	0	0.078	0	0.967	0	0.968
C2E21_1803	C2E21_8387	3076.A0A2P6U0L3	3076.A0A2P6TEG9	0	0	0	0	0	0	0.411	0.116	0.457
C2E21_1803	C2E21_8434	3076.A0A2P6U0L3	3076.A0A2P6TEJ6	0.131	0	0	0	0	0	0.226	0.356	0.529
C2E21_1803	C2E21_8023	3076.A0A2P6U0L3	3076.A0A2P6TFJ4	0.046	0	0	0	0	0	0.607	0	0.609
C2E21_1803	C2E21_8177	3076.A0A2P6U0L3	3076.A0A2P6TFL3	0.046	0	0	0	0.091	0	0.499	0	0.527
C2E21_1803	C2E21_7959	3076.A0A2P6U0L3	3076.A0A2P6TG08	0.096	0	0	0	0	0	0.411	0.238	0.558
C2E21_1803	C2E21_7133	3076.A0A2P6U0L3	3076.A0A2P6TIV7	0.108	0	0	0	0	0	0.967	0	0.969
C2E21_1803	C2E21_6288	3076.A0A2P6U0L3	3076.A0A2P6TKL5	0.131	0	0	0	0	0	0.226	0.356	0.529
C2E21_1803	C2E21_6363	3076.A0A2P6U0L3	3076.A0A2P6TKU7	0	0	0	0	0	0	0.967	0.100	0.969
C2E21_1803	C2E21_6204	3076.A0A2P6U0L3	3076.A0A2P6TL15	0.207	0	0	0	0	0	0.967	0	0.972
C2E21_1803	C2E21_6473	3076.A0A2P6U0L3	3076.A0A2P6TLI0	0.066	0	0	0	0.045	0	0.406	0	0.423
C2E21_1803	C2E21_5979	3076.A0A2P6U0L3	3076.A0A2P6TLX6	0	0	0	0	0	0	0.411	0.105	0.450
C2E21_1803	C2E21_4827	3076.A0A2P6U0L3	3076.A0A2P6TR81	0	0	0	0	0.069	0	0.494	0.082	0.529
C2E21_1803	C2E21_3856	3076.A0A2P6U0L3	3076.A0A2P6TS82	0	0	0	0	0.042	0	0.494	0.082	0.516
C2E21_1803	C2E21_4215	3076.A0A2P6U0L3	3076.A0A2P6TT54	0	0	0	0	0.078	0	0.933	0	0.935
C2E21_1803	C2E21_2898	3076.A0A2P6U0L3	3076.A0A2P6TWU3	0	0	0	0	0.078	0	0.967	0	0.968
C2E21_1803	C2E21_1981	3076.A0A2P6U0L3	3076.A0A2P6TZQ7	0	0	0	0	0	0	0.967	0.054	0.967
C2E21_1806	C2E21_9256	3076.A0A2P6TZH8	3076.A0A2P6TBW5	0.075	0	0	0	0.041	0	0.451	0.046	0.473
C2E21_1806	C2E21_8434	3076.A0A2P6TZH8	3076.A0A2P6TEJ6	0.046	0	0	0	0.048	0	0.892	0.249	0.916
C2E21_1806	C2E21_8229	3076.A0A2P6TZH8	3076.A0A2P6TFC3	0.075	0	0	0	0.047	0	0.451	0.045	0.475
C2E21_1806	C2E21_8039	3076.A0A2P6TZH8	3076.A0A2P6TFJ6	0.053	0	0	0	0	0	0.498	0.118	0.544
C2E21_1806	C2E21_7959	3076.A0A2P6TZH8	3076.A0A2P6TG08	0.077	0	0	0	0.055	0.059	0.455	0.292	0.625
C2E21_1806	C2E21_7809	3076.A0A2P6TZH8	3076.A0A2P6TGC6	0.079	0	0	0	0	0	0.884	0.543	0.946
C2E21_1806	C2E21_6590	3076.A0A2P6TZH8	3076.A0A2P6TJP3	0	0	0	0	0	0.468	0	0	0.468
C2E21_1806	C2E21_6288	3076.A0A2P6TZH8	3076.A0A2P6TKL5	0.046	0	0	0	0.048	0	0.892	0.249	0.916
C2E21_1806	C2E21_6319	3076.A0A2P6TZH8	3076.A0A2P6TKZ5	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1806	C2E21_6204	3076.A0A2P6TZH8	3076.A0A2P6TL15	0.163	0	0	0	0	0	0	0.494	0.558
C2E21_1806	C2E21_6027	3076.A0A2P6TZH8	3076.A0A2P6TM47	0	0	0	0	0.056	0	0.884	0.421	0.931
C2E21_1806	C2E21_5476	3076.A0A2P6TZH8	3076.A0A2P6TNB0	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1806	C2E21_5295	3076.A0A2P6TZH8	3076.A0A2P6TPN3	0.079	0	0	0	0	0	0.636	0.148	0.689
C2E21_1806	C2E21_3776	3076.A0A2P6TZH8	3076.A0A2P6TTA2	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1806	C2E21_4135	3076.A0A2P6TZH8	3076.A0A2P6TTJ3	0.054	0	0	0	0.266	0	0	0.282	0.457
C2E21_1806	C2E21_3393	3076.A0A2P6TZH8	3076.A0A2P6TUK0	0	0	0	0	0.056	0	0.884	0.421	0.931
C2E21_1806	C2E21_3773	3076.A0A2P6TZH8	3076.A0A2P6TVB6	0	0	0	0	0	0	0	0.438	0.438
C2E21_1806	C2E21_3285	3076.A0A2P6TZH8	3076.A0A2P6TWC1	0.075	0	0	0	0.047	0	0.451	0.045	0.475
C2E21_1806	C2E21_2852	3076.A0A2P6TZH8	3076.A0A2P6TWX2	0.075	0	0	0	0.041	0	0.451	0.046	0.473
C2E21_1806	C2E21_2371	3076.A0A2P6TZH8	3076.A0A2P6TXP3	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1806	C2E21_0139	3076.A0A2P6TZH8	3076.A0A2P6U556	0	0	0	0	0	0	0	0.438	0.438
C2E21_1806	C2E21_1787	3076.A0A2P6TZH8	3076.A0A2P6U193	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1806	C2E21_0588	3076.A0A2P6TZH8	3076.A0A2P6U3X4	0.086	0	0	0	0	0	0.414	0	0.441
C2E21_1806	C2E21_0894	3076.A0A2P6TZH8	3076.A0A2P6U2S5	0.079	0	0	0	0	0	0.884	0.543	0.946
C2E21_1807	C2E21_9360	3076.A0A2P6TZV7	3076.A0A2P6TBN8	0.077	0	0	0	0.139	0.109	0.879	0.096	0.908
C2E21_1807	C2E21_9112	3076.A0A2P6TZV7	3076.A0A2P6TCI8	0.074	0	0	0	0.322	0	0.483	0.099	0.668
C2E21_1807	C2E21_9050	3076.A0A2P6TZV7	3076.A0A2P6TCS1	0.103	0	0	0	0.313	0.053	0.640	0.150	0.788
C2E21_1807	C2E21_8994	3076.A0A2P6TZV7	3076.A0A2P6TCS7	0.044	0	0	0	0.136	0.105	0.879	0.227	0.918
C2E21_1807	C2E21_8932	3076.A0A2P6TZV7	3076.A0A2P6TD11	0	0	0	0	0.072	0	0.349	0.232	0.495
C2E21_1807	C2E21_8851	3076.A0A2P6TZV7	3076.A0A2P6TD88	0.138	0	0	0	0.139	0.109	0.207	0.199	0.503
C2E21_1807	C2E21_8850	3076.A0A2P6TZV7	3076.A0A2P6TDE1	0.138	0	0	0	0.139	0.109	0.207	0.199	0.503
C2E21_1807	C2E21_8839	3076.A0A2P6TZV7	3076.A0A2P6TDJ7	0	0	0	0	0.070	0	0.468	0.115	0.523
C2E21_1807	C2E21_8852	3076.A0A2P6TZV7	3076.A0A2P6TDL4	0.138	0	0	0	0.139	0.109	0.207	0.199	0.503
C2E21_1807	C2E21_8401	3076.A0A2P6TZV7	3076.A0A2P6TEJ1	0.080	0	0	0	0.311	0.050	0.198	0.110	0.491
C2E21_1807	C2E21_8091	3076.A0A2P6TZV7	3076.A0A2P6TFE5	0.070	0	0	0	0.388	0.063	0.425	0.074	0.664
C2E21_1807	C2E21_8024	3076.A0A2P6TZV7	3076.A0A2P6TFV5	0.070	0	0	0	0.388	0.063	0.879	0.132	0.933
C2E21_1807	C2E21_7986	3076.A0A2P6TZV7	3076.A0A2P6TFZ9	0	0	0	0	0	0	0.481	0.112	0.519
C2E21_1807	C2E21_8172	3076.A0A2P6TZV7	3076.A0A2P6TG03	0	0	0	0	0.070	0	0.468	0.115	0.523
C2E21_1807	C2E21_7667	3076.A0A2P6TZV7	3076.A0A2P6TGX9	0.074	0	0	0	0.322	0	0.483	0.099	0.668
C2E21_1807	C2E21_7597	3076.A0A2P6TZV7	3076.A0A2P6TH86	0	0	0	0	0	0	0.481	0.112	0.519
C2E21_1807	C2E21_7298	3076.A0A2P6TZV7	3076.A0A2P6THR7	0.080	0	0	0	0.311	0.050	0.198	0.110	0.491
C2E21_1807	C2E21_7353	3076.A0A2P6TZV7	3076.A0A2P6THW9	0	0	0	0	0	0	0.481	0.112	0.519
C2E21_1807	C2E21_7080	3076.A0A2P6TZV7	3076.A0A2P6TIY7	0.080	0	0	0	0.311	0.050	0.411	0.115	0.628
C2E21_1807	C2E21_6873	3076.A0A2P6TZV7	3076.A0A2P6TJA4	0.063	0	0	0	0.237	0.108	0.678	0.116	0.785
C2E21_1807	C2E21_6572	3076.A0A2P6TZV7	3076.A0A2P6TKD0	0.073	0	0	0	0.096	0	0.870	0.128	0.892
C2E21_1807	C2E21_6447	3076.A0A2P6TZV7	3076.A0A2P6TKS7	0	0	0	0	0.144	0.052	0.432	0.109	0.534
C2E21_1807	C2E21_5786	3076.A0A2P6TZV7	3076.A0A2P6TM95	0.070	0	0	0	0.388	0.063	0.876	0.132	0.932
C2E21_1807	C2E21_5374	3076.A0A2P6TZV7	3076.A0A2P6TNP3	0.071	0	0	0	0.073	0	0.867	0.109	0.884
C2E21_1807	C2E21_5549	3076.A0A2P6TZV7	3076.A0A2P6TNY8	0.074	0	0	0	0.426	0.273	0.449	0.172	0.791
C2E21_1807	C2E21_5010	3076.A0A2P6TZV7	3076.A0A2P6TPZ2	0	0	0	0	0	0	0.481	0.112	0.519
C2E21_1807	C2E21_4993	3076.A0A2P6TZV7	3076.A0A2P6TQL9	0	0	0	0	0.144	0.052	0.432	0.109	0.534
C2E21_1807	C2E21_4562	3076.A0A2P6TZV7	3076.A0A2P6TR00	0.074	0.271	0	0	0.426	0.273	0.803	0.117	0.939
C2E21_1807	C2E21_4725	3076.A0A2P6TZV7	3076.A0A2P6TR90	0	0	0	0	0.100	0	0.599	0.143	0.663
C2E21_1807	C2E21_4083	3076.A0A2P6TZV7	3076.A0A2P6TSL3	0	0	0	0	0.148	0.062	0.498	0.129	0.603
C2E21_1807	C2E21_3871	3076.A0A2P6TZV7	3076.A0A2P6TTB4	0	0	0	0	0.267	0.105	0.240	0.116	0.500
C2E21_1807	C2E21_4328	3076.A0A2P6TZV7	3076.A0A2P6TTG2	0	0	0	0	0.267	0.105	0.240	0.116	0.500
C2E21_1807	C2E21_4182	3076.A0A2P6TZV7	3076.A0A2P6TU02	0	0	0	0	0	0	0.481	0.112	0.519
C2E21_1807	C2E21_3418	3076.A0A2P6TZV7	3076.A0A2P6TUJ0	0	0	0	0	0.091	0.052	0.432	0.074	0.486
C2E21_1807	C2E21_3308	3076.A0A2P6TZV7	3076.A0A2P6TV83	0	0	0	0	0.070	0	0.468	0.115	0.523
C2E21_1807	C2E21_3773	3076.A0A2P6TZV7	3076.A0A2P6TVB6	0	0	0	0	0.042	0	0.227	0.350	0.476
C2E21_1807	C2E21_2964	3076.A0A2P6TZV7	3076.A0A2P6TW76	0.071	0	0	0	0.073	0	0.870	0.109	0.886
C2E21_1807	C2E21_2698	3076.A0A2P6TZV7	3076.A0A2P6TWF5	0	0	0	0	0.091	0.052	0.432	0.106	0.503
C2E21_1807	C2E21_2969	3076.A0A2P6TZV7	3076.A0A2P6TX55	0	0	0	0	0.070	0	0.468	0.115	0.523
C2E21_1807	C2E21_2030	3076.A0A2P6TZV7	3076.A0A2P6TXT9	0.063	0	0	0	0.237	0.108	0.870	0.116	0.913
C2E21_1807	C2E21_2358	3076.A0A2P6TZV7	3076.A0A2P6TYI9	0.073	0	0	0	0.096	0	0.870	0.128	0.892
C2E21_1807	C2E21_2675	3076.A0A2P6TZV7	3076.A0A2P6TZ22	0.115	0	0	0	0.096	0.067	0.870	0.264	0.915
